Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
2014-01-08,16001.74,26310.0609,1225.48,21.46918832
2014-01-09,15948.97,26271.1434,1227.52,21.40180476
2014-01-10,16191.73,26690.4477,1247,21.40372713
2014-01-13,16254.8,26631.8643,1252.78,21.25821319
2014-01-14,16236.02,26682.2753,1244.77,21.43550637
2014-01-15,16292.94,26666.6549,1241.73,21.47540520
2014-01-16,16209.65,26502.7778,1241.77,21.34274282
2014-01-17,16187.09,26561.3960,1253.87,21.18353257
2014-01-20,16227.11,26657.8963,1252.25,21.28799865
2014-01-21,16144.2,26597.5695,1241.23,21.42839724
2014-01-22,16147.17,26752.6313,1236.98,21.62737575
2014-01-23,15980.13,26586.1423,1263.23,21.04616125
2014-01-24,15703.44,25910.6760,1268.39,20.42800401
2014-01-27,15528.21,25742.6665,1256.94,20.48042591
2014-01-28,15715.83,26031.7008,1256.25,20.72175189
2014-01-29,15688.31,25971.9972,1267.05,20.49800498
2014-01-30,15701.8,25895.4086,1243.05,20.83215362
2014-01-31,15674.37,25763.9620,1244.75,20.69810160
2014-02-03,15558.23,25373.9173,1257.6,20.17646096
2014-02-04,15540.28,25367.9531,1254.27,20.22527293
2014-02-05,15561.38,25382.1669,1257.46,20.18526786
2014-02-06,15789.91,25765.9751,1257.57,20.48870054
2014-02-07,15865.12,26044.1810,1266.94,20.55675959
2014-02-10,15910.72,26099.9451,1274.45,20.47937941
2014-02-11,16078.28,26447.1628,1290.75,20.48976391
2014-02-12,16079.18,26709.1259,1290.52,20.69640602
2014-02-13,16029.39,26696.9490,1302.12,20.50267951
2014-02-14,16110.62,26977.2332,1318.57,20.45946229
2014-02-17,16244.71,27149.7838,1328.28,20.43980473
2014-02-18,16342.07,27255.3043,1321.48,20.62483303
2014-02-19,16347.33,27265.7117,1311.44,20.79066652
2014-02-20,16368.83,27257.3757,1322.78,20.60612930
2014-02-21,16460.88,27384.3200,1323.58,20.68958429
2014-02-24,16539.29,27546.1875,1336.67,20.60806893
2014-02-25,16527.88,27561.8927,1340.52,20.56059789
2014-02-26,16471.66,27451.6686,1330.35,20.63492206
2014-02-27,16523.02,27573.6158,1331.26,20.71241964
2014-02-28,16726,28006.0144,1323.58,21.15929101
2014-03-03,16374.84,27275.5710,1350.46,20.19724463
2014-03-04,16698.9,27817.0276,1334.28,20.84796866
2014-03-05,16614.35,27779.1932,1336.77,20.78083230
2014-03-06,16671.75,27905.1751,1350.53,20.66238821
2014-03-07,16559.45,27692.3682,1338.98,20.68168922
2014-03-10,16451.2,27381.3773,1339.83,20.43645633
2014-03-11,16481.45,27387.2255,1348.47,20.30985151
2014-03-12,16326.7,27138.2407,1366.6,19.85821802
2014-03-13,16186.23,26906.3701,1370.86,19.62736540
2014-03-14,16124.92,26836.7044,1381.2,19.42999157
2014-03-17,16297.38,27110.6916,1365.67,19.85156856
2014-03-18,16354.2,27138.1595,1356.77,20.00203386
2014-03-19,16338.84,27014.6381,1330.08,20.31053625
2014-03-20,16217.35,26766.7362,1329.68,20.13020890
2014-03-21,16160.11,26639.9413,1332.92,19.98615171
2014-03-24,16019.41,26424.0168,1308.85,20.18872812
2014-03-25,16153.13,26704.3545,1311.06,20.36852205
2014-03-26,16252.92,26940.8402,1304.92,20.64558762
2014-03-27,16202.17,26905.3235,1291.47,20.83309988
2014-03-28,16181.71,26921.5109,1292.76,20.82483286
2014-03-31,16273.72,27116.8996,1283.9,21.12072563
2014-04-01,16407.56,27285.7723,1278.89,21.33551148
2014-04-02,16415.96,27289.8919,1289.81,21.15807127
2014-04-03,16349.06,27126.3604,1286.5,21.08539475
2014-04-04,16433.67,27243.7381,1303.18,20.90558336
2014-04-07,16262.84,27006.0721,1297.06,20.82098909
2014-04-08,16014.46,26821.0176,1308.52,20.49721640
2014-04-09,16163.7,27138.8523,1311.51,20.69282911
2014-04-10,16148.54,27102.0947,1318.83,20.55010478
2014-04-11,15898.37,26605.9222,1317.7,20.19118327
2014-04-14,15702.42,26257.5867,1327.66,19.77734264
2014-04-15,15590.5,26078.2294,1302.08,20.02813141
2014-04-16,15745.98,26446.9480,1302.27,20.30834467
2014-04-17,15907.91,26714.1533,1295.11,20.62693768
2014-04-22,16082.24,27056.7606,1283.5,21.08045234
2014-04-23,15989.64,26829.0170,1283.53,20.90252425
2014-04-24,15991.77,26867.7728,1293.02,20.77908522
2014-04-25,15888.21,26695.3704,1302.15,20.50099485
2014-04-28,15826.24,26600.7442,1296.31,20.52035716
2014-04-29,15896.64,26747.6865,1295.77,20.64231034
2014-04-30,15817.2,26688.3616,1291.26,20.66846457
2014-05-01,15850.34,26768.0542,1284,20.84739423
2014-05-02,15930.92,26883.4275,1298.24,20.70759451
2014-05-06,15938.69,27052.7385,1307.9,20.68410317
2014-05-07,15881.95,26926.2580,1289.82,20.87598117
2014-05-08,15968.51,27036.2843,1289.34,20.96908828
2014-05-09,15885.21,26766.5788,1288.59,20.77199020
2014-05-12,15981.35,26957.3412,1295.69,20.80539418
2014-05-13,16038.89,26987.0363,1293.53,20.86309271
2014-05-14,15974.61,26783.0311,1305.75,20.51160722
2014-05-15,15616.54,26218.6090,1296.08,20.22915947
2014-05-16,15397.92,25897.7616,1292.97,20.02966940
2014-05-19,15379.44,25858.9904,1292.73,20.00339624
2014-05-20,15440.25,25996.7489,1293.97,20.09068906
2014-05-21,15603.2,26366.2874,1291.74,20.41145073
2014-05-22,15675.09,26439.1743,1294,20.43212852
2014-05-23,15706.03,26425.3955,1292.62,20.44328223
2014-05-27,15843.93,26632.0619,1264.79,21.05650894
2014-05-28,15935.43,26629.6971,1258.06,21.16727109
2014-05-29,15954.82,26670.0771,1255.4,21.24428637
2014-05-30,16010.25,26836.3810,1250.55,21.45966259
2014-06-02,16084.4,26934.9362,1243.57,21.65936476
2014-06-03,15971.89,26751.3186,1244.85,21.48959197
2014-06-04,15986.47,26754.9562,1243.84,21.50996607
2014-06-05,15995.49,26893.2173,1253.53,21.45398781
2014-06-06,16232.9,27279.3885,1252.61,21.77803822
2014-06-09,16218.36,27248.4666,1252.16,21.76117001
2014-06-10,16210.64,27159.3063,1259.51,21.56339073
2014-06-11,16087.63,27009.5220,1260.74,21.42354649
2014-06-12,16125.95,27291.5578,1273.16,21.43607856
2014-06-13,15814.81,26839.3141,1276.62,21.02372989
2014-06-16,15706.73,26668.4569,1271.82,20.96873525
2014-06-17,15585.46,26434.4987,1270.38,20.80833979
2014-06-18,15624.2,26545.5158,1277.61,20.77747967
2014-06-19,15683.88,26719.0580,1320,20.24171058
2014-06-20,15791.42,26867.5220,1313.97,20.44759164
2014-06-23,15675.31,26687.2153,1317.18,20.26087192
2014-06-24,15547.21,26403.8267,1318.19,20.03036493
2014-06-25,15453.95,26242.3525,1319.15,19.89338020
2014-06-26,15646.83,26637.1634,1316.35,20.23562380
2014-06-27,15681.46,26719.6397,1315.78,20.30707238
2014-06-30,15723.56,26903.0112,1327.06,20.27264115
2014-07-01,15840.87,27163.9239,1326.33,20.48051682
2014-07-02,15897.11,27285.7996,1326.7,20.56666888
2014-07-03,16028.96,27489.6664,1319.45,20.83418576
2014-07-04,16050.16,27535.6545,1320.16,20.85781610
2014-07-07,15892.3,27223.5099,1319.62,20.62981002
2014-07-08,15652.48,26811.1330,1318.92,20.32809647
2014-07-09,15549.63,26676.9452,1327.7,20.09260016
2014-07-10,15439.87,26448.4973,1335.61,19.80256011
2014-07-11,15451.42,26451.2859,1337.48,19.77695808
2014-07-14,15577.71,26612.9598,1306.92,20.36311309
2014-07-15,15440.48,26468.0708,1293.97,20.45493390
2014-07-16,15600.23,26735.6742,1299.03,20.58126000
2014-07-17,15554.01,26598.9125,1319.1,20.16443977
2014-07-18,15556.84,26578.8611,1310.42,20.28270413
2014-07-21,15486.1,26439.4185,1312.41,20.14570030
2014-07-22,15650.73,26706.4057,1306.28,20.44462571
2014-07-23,15725.96,26797.0358,1304.54,20.54136772
2014-07-24,15748.69,26750.7248,1293.42,20.68216421
2014-07-25,15691.81,26638.4167,1307.01,20.38118810
2014-07-28,15616.53,26521.5529,1303.83,20.34126604
2014-07-29,15687.02,26580.0867,1299.11,20.46022792
2014-07-30,15629.84,26433.1854,1296.02,20.39566165
2014-07-31,15495.64,26164.3881,1282.59,20.39965082
2014-08-01,15402.7,25902.7206,1292.72,20.03737901
2014-08-04,15362.57,25899.7568,1288.11,20.10678961
2014-08-05,15351.91,25915.5593,1288.55,20.11218755
2014-08-06,15262.72,25716.1569,1305.65,19.69605708
2014-08-07,15240.1,25652.1363,1312.27,19.54791035
2014-08-08,15243.38,25573.8186,1311.48,19.49996845
2014-08-11,15460.73,25953.9275,1308.36,19.83699246
2014-08-12,15465.81,25998.0266,1309.3,19.85643215
2014-08-13,15527.48,25912.2586,1312.55,19.74192116
2014-08-14,15675.56,26151.5367,1313.46,19.91041733
2014-08-15,15667.81,26157.4088,1304.03,20.05890110
2014-08-18,15796.37,26421.0085,1298.15,20.35281629
2014-08-19,15895.26,26409.9745,1295.47,20.38640377
2014-08-20,15748.92,26133.7578,1291.63,20.23316108
2014-08-21,15838.57,26258.7652,1276.64,20.56865303
2014-08-22,15881.08,26319.7139,1280.37,20.55633441
2014-08-26,15998,26462.2918,1280.95,20.65833311
2014-08-27,16024.64,26559.2383,1282.52,20.70863483
2014-08-28,15910.86,26392.9346,1289.55,20.46677877
2014-08-29,15885.72,26373.4723,1287.12,20.49029799
2014-09-01,15957.13,26503.1972,1286.72,20.59748602
2014-09-02,15965.43,26293.4667,1265.3,20.78042098
2014-09-03,15991.9,26319.4690,1268.95,20.74113954
2014-09-04,15995.79,26098.7310,1261.71,20.68520576
2014-09-05,15924.59,26001.6706,1268.49,20.49812813
2014-09-08,15768.25,25375.8447,1255.31,20.21480330
2014-09-09,15786.87,25424.7541,1255.11,20.25699272
2014-09-10,15672.66,25392.8437,1249.45,20.32321720
2014-09-11,15621.35,25419.0607,1240.89,20.48453990
2014-09-12,15711.85,25542.7545,1230.42,20.75937854
2014-09-15,15649.23,25387.7458,1233.16,20.58755217
2014-09-16,15593.05,25369.8923,1235.53,20.53361096
2014-09-17,15576.72,25326.1890,1223.16,20.70554061
2014-09-18,15722.81,25838.8660,1224.99,21.09312399
2014-09-19,15859.1,25847.1612,1217.64,21.22726026
2014-09-22,15744.61,25756.6075,1214.93,21.20007531
2014-09-23,15533.71,25459.7507,1223.1,20.81575561
2014-09-24,15537.61,25380.6859,1217,20.85512402
2014-09-25,15425.91,25168.9148,1221.31,20.60812960
2014-09-26,15383.69,24987.7277,1217.46,20.52447527
2014-09-29,15390.07,24996.5517,1215.75,20.56060185
2014-09-30,15379.72,24936.6780,1208.09,20.64140752
2014-10-01,15210.89,24615.7833,1213.54,20.28427846
2014-10-02,15005.19,24228.8803,1214.33,19.95246786
2014-10-03,15230.16,24330.1806,1191.74,20.41567842
2014-10-06,15277.01,24565.4321,1206.92,20.35381971
2014-10-07,15099.22,24303.7045,1208.87,20.10448147
2014-10-08,14933.52,24129.5816,1221.03,19.76166156
2014-10-09,14811.33,23874.3828,1224.23,19.50155022
2014-10-10,14641.58,23514.3775,1223.1,19.22522891
2014-10-13,14543.98,23376.5391,1235.74,18.91703680
2014-10-14,14669.76,23330.7863,1232.68,18.92687989
2014-10-15,14426.74,23082.7840,1241.88,18.58696815
2014-10-16,14480.09,23273.8487,1238.68,18.78923423
2014-10-17,14757.62,23742.0591,1237.64,19.18333203
2014-10-20,14755.97,23842.6963,1246.61,19.12602685
2014-10-21,15024.97,24215.7441,1248.39,19.39757940
2014-10-22,15170.06,24335.8103,1241,19.60983904
2014-10-23,15135.99,24258.4512,1231.57,19.69717610
2014-10-24,15089.55,24273.0501,1230.93,19.71927740
2014-10-27,15040.39,24231.5723,1226,19.76474089
2014-10-28,15123.35,24400.0129,1227.94,19.87068822
2014-10-29,15234.14,24394.4284,1212.79,20.11430535
2014-10-30,15298.32,24466.6032,1199.53,20.39682474
2014-10-31,15501.37,24792.8912,1171.85,21.15705182
2014-11-03,15453.15,24687.9524,1165.47,21.18282962
2014-11-04,15394.11,24636.7336,1168.1,21.09128811
2014-11-05,15526.33,24778.4700,1140.26,21.73054395
2014-11-06,15515.13,24571.3114,1141.69,21.52187667
2014-11-07,15464.53,24545.3020,1174.92,20.89104111
2014-11-10,15596.23,24712.2264,1151.33,21.46406889
2014-11-11,15630.69,24879.3693,1164.2,21.37035670
2014-11-12,15604.27,24601.6921,1162.32,21.16602320
2014-11-13,15631.89,24548.3201,1162.15,21.12319413
2014-11-14,15644.12,24515.9005,1190.73,20.58896681
2014-11-17,15648.63,24465.0681,1186.42,20.62091683
2014-11-18,15699.43,24524.0796,1196.98,20.48829521
2014-11-19,15601.88,24466.8682,1182.6,20.68904804
2014-11-20,15604.52,24488.1732,1193.68,20.51485594
2014-11-21,15691.62,24568.3694,1200.86,20.45897893
2014-11-24,15710.06,24667.9362,1198.24,20.58680749
2014-11-25,15831.55,24863.4493,1200.99,20.70246153
2014-11-26,15788.43,24934.6675,1198.2,20.81010474
2014-11-27,15889.66,24978.5455,1190.15,20.98772887
2014-11-28,15851.76,24787.3971,1168.85,21.20665364
2014-12-01,15719.77,24730.3422,1211.35,20.41552166
2014-12-02,15832.95,24754.8173,1197.79,20.66707630
2014-12-03,15811.55,24794.0916,1209.09,20.50640693
2014-12-04,15840.51,24820.4951,1205.41,20.59091522
2014-12-05,16002.88,24918.0844,1191.45,20.91408322
2014-12-08,15952.47,24970.4013,1203.16,20.75401550
2014-12-09,15714.28,24625.8482,1230.94,20.00572586
2014-12-10,15737.52,24731.5127,1224.89,20.19080299
2014-12-11,15663.52,24634.0179,1226.93,20.07776964
2014-12-12,15377.1,24168.1881,1221.48,19.78598755
2014-12-15,15233.9,23830.3898,1193.06,19.97417546
2014-12-16,15426.8,24291.0393,1194.7,20.33233387
2014-12-17,15443.98,24043.1881,1188.66,20.22713649
2014-12-18,15732.71,24648.4368,1198.01,20.57448332
2014-12-19,15888.91,24826.4219,1194.7,20.78046528
2014-12-22,15991.54,24919.6168,1176.11,21.18816844
2014-12-23,16094.23,24970.1978,1176.37,21.22648303
2014-12-24,16104.92,25057.6450,1174.8,21.32928586
2014-12-29,16050.71,24893.0461,1183.17,21.03928103
2014-12-30,15990.31,24877.7243,1200.3,20.72625535
2014-12-31,16085.44,25073.9839,1183,21.19525264
2015-01-02,16051.96,24612.4703,1187.4,20.72803627
2015-01-05,15921.68,24283.7463,1204.54,20.16018259
2015-01-06,15778.65,23887.2982,1218.53,19.60337311
2015-01-07,15851.69,23945.5629,1211.19,19.77027792
2015-01-08,16085.54,24255.3858,1208.76,20.06633721
2015-01-09,16010.96,24279.0197,1220.73,19.88893510
2015-01-12,15943.69,24178.6059,1233.16,19.60703062
2015-01-13,16084.97,24386.4230,1230.68,19.81540532
2015-01-14,15872.09,24176.3675,1228.61,19.67782086
2015-01-15,15915.29,24156.2272,1262.38,19.13546409
2015-01-16,15922.51,24132.1562,1275.25,18.92347081
2015-01-19,16067.19,24266.2771,1276.68,19.00732921
2015-01-20,16126.56,24426.9004,1293.87,18.87894490
2015-01-21,16253.31,24610.7620,1292.62,19.03944083
2015-01-22,16378.94,24581.5132,1302,18.87981041
2015-01-23,16458.9,24670.2452,1293.82,19.06775688
2015-01-26,16470.52,24839.1912,1281.03,19.39001523
2015-01-27,16353.88,24833.3668,1292.35,19.21566664
2015-01-28,16425.73,24876.7681,1283.14,19.38741531
2015-01-29,16359.02,24649.7713,1258.1,19.59285537
2015-01-30,16305.77,24559.7508,1283.8,19.13051159
2015-02-02,16355.56,24572.5933,1273.67,19.29274721
2015-02-03,16570.3,25090.7483,1260.23,19.90965797
2015-02-04,16571.64,25155.7495,1268.82,19.82609789
2015-02-05,16694.99,25595.0892,1264.28,20.24479480
2015-02-06,16685.63,25417.2202,1235.26,20.57641321
2015-02-09,16579.21,25218.6363,1238.62,20.36026895
2015-02-10,16658.74,25409.5761,1233.4,20.60124544
2015-02-11,16632.6,25344.7559,1217.88,20.81055267
2015-02-12,16809.42,25851.2070,1221.99,21.15500701
2015-02-13,16847.78,25947.2660,1228.44,21.12212723
2015-02-16,16861.24,25892.1201,1230.7,21.03853103
2015-02-17,16887.7,25912.4869,1209.22,21.42909221
2015-02-18,17002.14,26244.5033,1212.79,21.63977548
2015-02-19,17049.79,26280.5463,1206.82,21.77669106
2015-02-20,17122.55,26346.4677,1201.11,21.93509977
2015-02-23,17167.98,26529.6795,1201.34,22.08340644
2015-02-24,17201.91,26575.2308,1200.65,22.13403636
2015-02-25,17188.27,26686.5080,1203.86,22.16745137
2015-02-26,17249.8,26576.7669,1209.08,21.98098295
2015-02-27,17273.82,26665.5959,1211.57,22.00912530
2015-03-02,17249.92,26490.7021,1206.38,21.95883730
2015-03-03,17146.02,26334.5721,1203.86,21.87511182
2015-03-04,17135.65,26152.4290,1200.59,21.78298089
2015-03-05,17310.31,26398.2228,1197.91,22.03689989
2015-03-06,17272.21,25991.2216,1165.53,22.29991644
2015-03-09,17167.07,25953.1764,1166.98,22.23960687
2015-03-10,16922.49,25495.4234,1161.4,21.95231913
2015-03-11,16948.85,25316.4972,1155.37,21.91202580
2015-03-12,17061.13,25398.9042,1153.76,22.01402738
2015-03-13,17109.47,25217.6478,1157.34,21.78931674
2015-03-16,17200.95,25496.9682,1154.31,22.08849285
2015-03-17,17202.91,25365.6908,1149.49,22.06690862
2015-03-18,17363.74,25941.4276,1167.99,22.21031649
2015-03-19,17438.15,25733.4780,1171.35,21.96907667
2015-03-20,17537.62,26241.5408,1182.55,22.19063956
2015-03-23,17551.23,26270.6811,1190.08,22.07471856
2015-03-24,17579.24,26096.3818,1193.14,21.87201986
2015-03-25,17502.31,26048.6880,1195.4,21.79077127
2015-03-26,17260.56,25628.4795,1204.16,21.28328419
2015-03-27,17162.64,25532.8595,1198.78,21.29903696
2015-03-30,17208.1,25469.7088,1186.02,21.47494040
2015-03-31,17090.64,25338.5829,1183.38,21.41204251
2015-04-01,17123.41,25390.5923,1204.26,21.08397883
2015-04-02,17268.83,25613.1287,1202.86,21.29352431
2015-04-07,17521.48,25958.0726,1208.66,21.47673673
2015-04-08,17561.47,26113.9059,1202.86,21.70984644
2015-04-09,17715.54,26056.0162,1194.76,21.80857765
2015-04-10,17875.11,26181.6736,1208.56,21.66352818
2015-04-13,17829.83,26159.9266,1199.1,21.81630104
2015-04-14,17858.81,26388.1777,1192.71,22.12455472
2015-04-15,17873.53,26513.5944,1202.32,22.05202808
2015-04-16,17730.27,26480.1582,1198.7,22.09073016
2015-04-17,17572.43,26298.8987,1204.81,21.82825403
2015-04-20,17603.47,26236.2117,1196.42,21.92893105
2015-04-21,17712.55,26441.2946,1202.71,21.98476328
2015-04-22,17635.55,26513.2859,1187.61,22.32490958
2015-04-23,17684.73,26629.6664,1194.1,22.30103545
2015-04-24,17729.36,26909.6226,1178.99,22.82430098
2015-04-27,17784.67,27084.2739,1202.14,22.53004970
2015-04-28,17659.39,27087.7383,1212.19,22.34611597
2015-04-29,17481.19,26971.7281,1204.93,22.38447715
2015-04-30,17474.63,26816.5672,1184.5,22.63956707
2015-05-01,17468.27,26462.6822,1177.85,22.46693741
2015-05-05,17452.07,26490.4971,1193.51,22.19545463
2015-05-06,17412.08,26544.7160,1192,22.26905701
2015-05-07,17447.96,26899.5199,1184.92,22.70154941
2015-05-08,17935.93,27723.5670,1188.37,23.32907007
2015-05-11,17870.64,27851.3924,1184.25,23.51816968
2015-05-12,17689.23,27719.0234,1194.1,23.21331832
2015-05-13,17861.53,28112.2621,1215.33,23.13138166
2015-05-14,17929.33,28285.3110,1221.6,23.15431484
2015-05-15,18020.42,28353.3288,1225.13,23.14311855
2015-05-18,18022.21,28211.9675,1225.89,23.01345760
2015-05-19,18176.13,28196.6305,1208.48,23.33231040
2015-05-20,18135.53,28164.4781,1209.92,23.27796721
2015-05-21,18154.55,28431.8408,1206.92,23.55735323
2015-05-22,18192.69,28155.0070,1205.67,23.35216688
2015-05-26,18098.81,27837.7797,1187.99,23.43267171
2015-05-27,18237.47,27999.9877,1188.32,23.56266636
2015-05-28,18237,27933.6129,1188.61,23.50107512
2015-05-29,18154.42,27750.8464,1190.22,23.31572853
2015-06-01,18220.2,27692.8820,1189.6,23.27915432
2015-06-02,18220.31,27953.5996,1193.44,23.42271049
2015-06-03,18263.46,28003.3632,1185.82,23.61518883
2015-06-04,18090.42,27783.2670,1177.01,23.60495411
2015-06-05,17931.29,27390.0455,1171.2,23.38630932
2015-06-08,17878.43,27430.8751,1174.09,23.36351996
2015-06-09,17839.79,27439.3810,1176.76,23.31773769
2015-06-10,18030.13,27962.9286,1185.95,23.57850552
2015-06-11,18089.45,28058.5459,1182.43,23.72956191
2015-06-12,17949.09,27930.5789,1181.35,23.64293304
2015-06-15,17728.73,27651.5002,1186.57,23.30372433
2015-06-16,17736.19,27755.3637,1181.94,23.48288723
2015-06-17,17706.17,28032.4083,1185.34,23.64925536
2015-06-18,17678.9,28072.3253,1202,23.35467996
2015-06-19,17704.99,28104.9011,1201.19,23.39754837
2015-06-22,17906.29,28334.9133,1186.1,23.88914366
2015-06-23,17997.62,28303.0572,1178.35,24.01922791
2015-06-24,17924.78,28152.6595,1175.34,23.95277917
2015-06-25,17944.88,28248.8301,1173.29,24.07659666
2015-06-26,17822.33,28055.9119,1174.78,23.88184331
2015-06-29,17534.67,27587.2963,1180.23,23.37450862
2015-06-30,17531.5,27547.4213,1172.36,23.49740802
2015-07-01,17717.05,27666.9453,1169.19,23.66334409
2015-07-02,17686.02,27602.5714,1166.65,23.65968492
2015-07-03,17613.46,27454.1001,1168.83,23.48853135
2015-07-06,17443.28,27218.4941,1170.24,23.25889912
2015-07-07,17212.93,26606.0259,1155.25,23.03053530
2015-07-08,17112.86,26293.9094,1158.87,22.68926574
2015-07-09,17296,26599.5184,1159.88,22.93299169
2015-07-10,17486.27,27126.4507,1162.78,23.32896219
2015-07-13,17708.88,27427.5133,1157.83,23.68872230
2015-07-14,17642.4,27580.3639,1156.09,23.85658895
2015-07-15,17637.08,27575.5746,1149.12,23.99712352
2015-07-16,17765.37,27722.8599,1145.8,24.19519976
2015-07-17,17755.91,27709.8731,1134.11,24.43314418
2015-07-20,17781.42,27667.8895,1097.51,25.20969241
2015-07-21,17755.89,27622.8381,1101.78,25.07110138
2015-07-22,17645.65,27550.1533,1094.78,25.16501338
2015-07-23,17619.1,27337.7956,1091.01,25.05732813
2015-07-24,17499.11,27141.1196,1098.97,24.69687035
2015-07-27,17267.56,26868.3234,1094.23,24.55454828
2015-07-28,17387.89,27149.4514,1095.85,24.77478801
2015-07-29,17512.81,27321.7349,1096.68,24.91313317
2015-07-30,17521,27331.0079,1088.64,25.10564365
2015-07-31,17677.4,27603.2601,1095.23,25.20316290
2015-08-03,17670.11,27538.8664,1086.78,25.33987232
2015-08-04,17734.43,27607.1872,1088.13,25.37122144
2015-08-05,17775.08,27727.3473,1085.67,25.53938793
2015-08-06,17745.84,27532.6708,1089.98,25.25979445
2015-08-07,17655.83,27350.6463,1092.48,25.03537479
2015-08-10,17760.88,27683.8837,1104.85,25.05668974
2015-08-11,17666.96,27518.0569,1109.23,24.80825158
2015-08-12,17438.09,27238.2966,1125.29,24.20557952
2015-08-13,17595.47,27471.8073,1115.49,24.62756933
2015-08-14,17620.93,27574.9934,1115.41,24.72184520
2015-08-17,17608.89,27445.2160,1117.51,24.55925759
2015-08-18,17616.94,27588.1280,1117.87,24.67919171
2015-08-19,17398.55,27280.9264,1133.85,24.06043692
2015-08-20,17239.37,27053.7433,1153.27,23.45829107
2015-08-21,16876.6,26489.5114,1159.56,22.84445079
2015-08-24,16214.28,25543.9767,1155.39,22.10853193
2015-08-25,16721.55,26236.1119,1140.72,22.99960722
2015-08-26,16601.31,25678.9063,1124.88,22.82812950
2015-08-27,16921.95,26075.0328,1125.34,23.17080416
2015-08-28,17106.36,26347.2157,1134.33,23.22711704
2015-09-01,16840.36,25775.8550,1140.14,22.60762276
2015-09-02,16885.73,25836.8555,1134.03,22.78322044
2015-09-03,17087.24,26061.4584,1125.89,23.14742865
2015-09-04,16808.02,25514.5744,1122.28,22.73458884
2015-09-07,16842.52,25726.9493,1119.63,22.97808142
2015-09-08,17000.28,26165.1309,1121.79,23.32444660
2015-09-09,17153.28,26349.1534,1107.14,23.79929675
2015-09-10,17020.06,26287.4827,1110.96,23.66195243
2015-09-11,16968.4,26180.5444,1107.98,23.62907666
2015-09-14,16925.69,26109.5694,1108.23,23.55970276
2015-09-15,16961.84,26021.1587,1105.19,23.54451157
2015-09-16,17061.97,26434.1101,1118.96,23.62382044
2015-09-17,17043.45,26555.3994,1131.11,23.47729173
2015-09-18,16950.73,26316.0083,1139.55,23.09333362
2015-09-21,16893.31,26196.4558,1133.84,23.10419091
2015-09-22,16529.98,25390.0493,1125.42,22.56051010
2015-09-23,16659.85,25406.2712,1130.55,22.47248795
2015-09-24,16514.53,25133.4632,1153.56,21.78773814
2015-09-25,16799.87,25525.7225,1146.81,22.25802223
2015-09-28,16614.16,25207.0036,1132.56,22.25666062
2015-09-29,16442.49,24918.5936,1127.87,22.09349801
2015-09-30,16683.02,25232.7341,1115.34,22.62335619
2015-10-01,16763.65,25365.0788,1114.07,22.76793991
2015-10-02,16796.08,25501.4883,1137.99,22.40923757
2015-10-05,17110.28,25920.3632,1135.9,22.81922984
2015-10-06,17132.82,26101.8513,1147.23,22.75206477
2015-10-07,17031.22,26086.7197,1145.55,22.77222267
2015-10-08,17003.81,26099.1480,1139.53,22.90343209
2015-10-09,17085.92,26175.6294,1157.58,22.61237188
2015-10-12,16986.95,26066.4748,1164.59,22.38253357
2015-10-13,16898.03,25772.8754,1169.19,22.04335938
2015-10-14,16811.51,26025.8986,1183.79,21.98523271
2015-10-15,16949.5,26219.1815,1183.65,22.15112706
2015-10-16,16892.7,26075.5717,1176.38,22.16594274
2015-10-19,16917.34,26160.9746,1171.07,22.33937730
2015-10-20,16984.03,26231.8343,1176.09,22.30427462
2015-10-21,17036.68,26262.0422,1168.32,22.47846670
2015-10-22,17044.54,26233.2515,1165.97,22.49907932
2015-10-23,17240.7,26398.9598,1165.02,22.65966236
2015-10-26,17178.66,26367.5252,1163.51,22.66205296
2015-10-27,17045.17,26096.1553,1166.9,22.36366036
2015-10-28,17143.95,26180.5260,1157.61,22.61601580
2015-10-29,17114.41,26217.5647,1147.8,22.84157926
2015-10-30,17117.21,26407.7469,1142.22,23.11966775
2015-11-02,17167.4,26463.5471,1134.72,23.32165389
2015-11-03,17188.95,26505.3609,1117.93,23.70932071
2015-11-04,17182.5,26442.1492,1107.95,23.86583262
2015-11-05,17117.13,26038.5782,1104.63,23.57221708
2015-11-06,17165.92,25834.7096,1088.36,23.73728325
2015-11-09,17112.65,25867.4817,1092.28,23.68209776
2015-11-10,17039.82,25769.3198,1090.32,23.63463918
2015-11-11,17101.77,26027.1838,1086.46,23.95595214
2015-11-12,16869.5,25687.1876,1085.8,23.65738409
2015-11-13,16775.63,25552.6396,1082.07,23.61459020
2015-11-16,16844.38,25605.1420,1083.94,23.62228725
2015-11-17,17084.79,25997.9249,1071.24,24.26900129
2015-11-18,17089.09,26026.6841,1070.7,24.30810131
2015-11-19,17144.72,26212.5624,1082.07,24.22446090
2015-11-20,17189.11,26115.4148,1077.73,24.23187145
2015-11-23,17106.91,25869.0693,1068.63,24.20769518
2015-11-24,16949.97,25569.0297,1075.6,23.77187593
2015-11-25,17111.31,25879.1452,1072.13,24.13806651
2015-11-26,17216.4,25996.7640,1072.22,24.24573688
2015-11-27,17265.1,25963.2574,1058.63,24.52533688
2015-11-30,17420.7,26242.8909,1064.66,24.64908130
2015-12-01,17516.76,26408.6177,1069.24,24.69849399
