Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
2013-09-30,8594.4,11620.4882,1328.82,8.74496790
2013-10-01,8689.14,11750.3240,1287.25,9.12823773
2013-10-02,8629.42,11718.7524,1315.84,8.90590981
2013-10-03,8597.91,11711.2132,1316.47,8.89592107
2013-10-04,8622.97,11686.7112,1310.56,8.91734163
2013-10-07,8591.58,11664.7882,1323.03,8.81672235
2013-10-08,8555.89,11612.9095,1319.13,8.80346099
2013-10-09,8516.69,11516.2682,1305.47,8.82154949
2013-10-10,8685.77,11747.5039,1287.39,9.12505451
2013-10-11,8724.83,11823.0171,1270.16,9.30828961
2013-10-14,8723.81,11828.6140,1272.22,9.29761675
2013-10-15,8804.44,11908.0051,1281.6,9.29151459
2013-10-16,8846,11971.2918,1282.29,9.33586927
2013-10-17,8811.98,12047.7391,1320.32,9.12486295
2013-10-18,8865.1,12131.0028,1314.59,9.22797438
2013-10-21,8867.22,12127.6968,1315.61,9.21830694
2013-10-22,8947.46,12326.9156,1339.98,9.19932808
2013-10-23,8919.86,12287.1071,1333.21,9.21618286
2013-10-24,8980.63,12392.3713,1346.6,9.20271152
2013-10-25,8985.74,12406.6112,1351.47,9.18008629
2013-10-28,8978.65,12375.2733,1352.06,9.15290246
2013-10-29,9022.04,12402.5984,1343.45,9.23190174
2013-10-30,9010.27,12363.8925,1342.26,9.21125005
2013-10-31,9033.92,12275.2905,1323.25,9.27662233
2013-11-01,9007.83,12146.1580,1315.81,9.23093606
2013-11-04,9037.23,12212.0089,1314.44,9.29065526
2013-11-05,9009.11,12137.0730,1311.48,9.25448577
2013-11-06,9040.87,12218.7358,1317.58,9.27361967
2013-11-07,9081.03,12181.2936,1307.48,9.31661948
2013-11-08,9078.28,12127.6743,1287.77,9.41757787
2013-11-11,9107.86,12210.9079,1282.63,9.52021074
2013-11-12,9076.48,12194.2509,1267.98,9.61706879
2013-11-13,9054.83,12206.8163,1281.42,9.52600734
2013-11-14,9149.66,12314.5274,1287.08,9.56780262
2013-11-15,9168.69,12368.5628,1288.06,9.60247412
2013-11-18,9225.43,12458.0207,1275.28,9.76885129
2013-11-19,9193.29,12443.1180,1275.5,9.75548257
2013-11-20,9202.07,12366.6619,1244.09,9.94032737
2013-11-21,9196.08,12391.7178,1242.8,9.97080608
2013-11-22,9219.04,12490.8773,1243.17,10.04760193
2013-11-25,9299.95,12575.3924,1251.34,10.04954080
2013-11-26,9290.07,12602.9090,1242.64,10.14204352
2013-11-27,9351.13,12696.9643,1237.57,10.25959284
2013-11-28,9387.37,12769.6394,1244.81,10.25830401
2013-11-29,9405.3,12776.1595,1253.78,10.19011272
2013-12-02,9401.96,12728.3734,1219.73,10.43540246
2013-12-03,9223.4,12533.6783,1223.1,10.24746812
2013-12-04,9140.63,12421.2021,1243.58,9.98826140
2013-12-05,9084.95,12420.0351,1224.91,10.13954915
2013-12-06,9172.41,12568.0362,1228.67,10.22897620
2013-12-09,9195.17,12629.5660,1240.28,10.18283452
2013-12-10,9114.44,12540.5580,1261.9,9.93783818
2013-12-11,9077.11,12513.7038,1251.98,9.99513079
2013-12-12,9017,12397.4733,1225.39,10.11716539
2013-12-13,9006.46,12372.1741,1237.5,9.99771645
2013-12-16,9163.56,12607.2258,1241.05,10.15851565
2013-12-17,9085.12,12511.1188,1230.77,10.16527763
2013-12-18,9181.75,12556.0431,1218.23,10.30679192
2013-12-19,9335.74,12747.0194,1187.76,10.73198238
2013-12-20,9400.18,12860.3863,1202.09,10.69835558
2013-12-23,9488.82,12994.9390,1195.75,10.86760526
2013-12-27,9589.39,13175.8219,1214.05,10.85278354
2013-12-30,9552.16,13176.2495,1196.55,11.01186704
2014-01-02,9400.04,12843.2747,1222.44,10.50626178
2014-01-03,9435.15,12814.8207,1237.11,10.35867524
2014-01-06,9428,12853.1924,1237.5,10.38641810
2014-01-07,9506.2,12941.7407,1231.63,10.50781540
2014-01-08,9497.84,12893.3178,1225.48,10.52103486
2014-01-09,9421.61,12815.2739,1227.52,10.43997159
2014-01-10,9473.24,12944.2351,1247,10.38030083
2014-01-13,9510.17,12997.5493,1252.78,10.37496555
2014-01-14,9540.51,13043.7853,1244.77,10.47887182
2014-01-15,9733.81,13241.8751,1241.73,10.66405348
2014-01-16,9717.71,13231.6339,1241.77,10.65546272
2014-01-17,9742.96,13179.3020,1253.87,10.51089985
2014-01-20,9715.9,13170.8740,1252.25,10.51776725
2014-01-21,9730.12,13193.0697,1241.23,10.62902903
2014-01-22,9720.11,13165.8890,1236.98,10.64357467
2014-01-23,9631.04,13187.7831,1263.23,10.43973233
2014-01-24,9392.02,12844.5266,1268.39,10.12663814
2014-01-27,9349.22,12783.1885,1256.94,10.17008648
2014-01-28,9406.91,12842.3135,1256.25,10.22273714
2014-01-29,9336.73,12754.9069,1267.05,10.06661683
2014-01-30,9373.48,12707.6268,1243.05,10.22294102
2014-01-31,9306.48,12550.7189,1244.75,10.08292342
2014-02-03,9186.52,12424.7683,1257.6,9.87974579
2014-02-04,9127.91,12335.4576,1254.27,9.83477048
2014-02-05,9116.32,12338.9391,1257.46,9.81258976
2014-02-06,9256.58,12579.6922,1257.57,10.00317455
2014-02-07,9301.92,12685.9585,1266.94,10.01306968
2014-02-10,9289.86,12675.0850,1274.45,9.94553335
2014-02-11,9478.77,12926.1986,1290.75,10.01448665
2014-02-12,9540,12969.6300,1290.52,10.04992561
2014-02-13,9596.77,13126.4620,1302.12,10.08083894
2014-02-14,9662.4,13235.5555,1318.57,10.03781029
2014-02-17,9656.76,13233.6239,1328.28,9.96297761
2014-02-18,9659.78,13291.8573,1321.48,10.05831135
2014-02-19,9660.05,13265.1807,1311.44,10.11497336
2014-02-20,9618.85,13197.0622,1322.78,9.97676273
2014-02-21,9656.95,13265.7522,1323.58,10.02262970
2014-02-24,9708.94,13333.2873,1336.67,9.97500303
2014-02-25,9699.35,13330.7866,1340.52,9.94448918
2014-02-26,9661.73,13220.1452,1330.35,9.93734368
2014-02-27,9588.33,13143.6828,1331.26,9.87311477
2014-02-28,9692.08,13377.9780,1323.58,10.10741929
2014-03-03,9358.89,12855.3713,1350.46,9.51925366
2014-03-04,9589.15,13175.4921,1334.28,9.87460810
2014-03-05,9542.02,13106.9187,1336.77,9.80491683
2014-03-06,9542.87,13226.4178,1350.53,9.79350168
2014-03-07,9350.75,12971.3604,1338.98,9.68749376
2014-03-10,9265.5,12856.8078,1339.83,9.59585007
2014-03-11,9307.79,12895.0123,1348.47,9.56269866
2014-03-12,9188.69,12773.1980,1366.6,9.34669835
2014-03-13,9017.79,12504.9694,1370.86,9.12198867
2014-03-14,9056.41,12599.2776,1381.2,9.12197914
2014-03-17,9180.89,12783.4712,1365.67,9.36058582
2014-03-18,9242.55,12874.8721,1356.77,9.48935498
2014-03-19,9277.05,12823.6662,1330.08,9.64127437
2014-03-20,9296.12,12808.1941,1329.68,9.63253876
2014-03-21,9342.94,12886.7171,1332.92,9.66803495
2014-03-24,9188.77,12714.5010,1308.85,9.71425377
2014-03-25,9338.4,12910.3380,1311.06,9.84725184
2014-03-26,9448.58,13022.0330,1304.92,9.97918107
2014-03-27,9451.21,12988.7979,1291.47,10.05737485
2014-03-28,9587.19,13182.3863,1292.76,10.19708705
2014-03-31,9555.91,13161.3548,1283.9,10.25107473
2014-04-01,9603.71,13246.3972,1278.89,10.35772991
2014-04-02,9623.36,13245.5927,1289.81,10.26941387
2014-04-03,9628.82,13206.8895,1286.5,10.26575166
2014-04-04,9695.77,13286.1136,1303.18,10.19514851
2014-04-07,9510.85,13068.8590,1297.06,10.07575516
2014-04-08,9490.79,13091.5957,1308.52,10.00488776
2014-04-09,9506.35,13169.1467,1311.51,10.04120949
2014-04-10,9454.54,13128.5742,1318.83,9.95471307
2014-04-11,9315.29,12932.4171,1317.7,9.81438651
2014-04-14,9339.17,12904.8651,1327.66,9.72000746
2014-04-15,9173.71,12671.6456,1302.08,9.73184875
2014-04-16,9317.82,12873.5001,1302.27,9.88543091
2014-04-17,9409.71,12997.6324,1295.11,10.03592932
2014-04-22,9600.09,13252.9242,1283.5,10.32561297
2014-04-23,9544.19,13186.2529,1283.53,10.27342789
2014-04-24,9548.68,13206.7793,1293.02,10.21390180
2014-04-25,9401.55,13007.0444,1302.15,9.98889869
2014-04-28,9446.36,13083.2086,1296.31,10.09265423
2014-04-29,9584.12,13237.5865,1295.77,10.21600017
2014-04-30,9603.23,13315.8387,1291.26,10.31228313
2014-05-02,9556.02,13255.1553,1298.24,10.21009624
2014-05-05,9529.5,13221.2283,1309.96,10.09284887
2014-05-06,9467.53,13183.5355,1307.9,10.07992624
2014-05-07,9521.3,13245.0804,1289.82,10.26893708
2014-05-08,9607.4,13295.6809,1289.34,10.31200526
2014-05-09,9581.45,13179.2845,1288.59,10.22767868
2014-05-12,9702.46,13348.6445,1295.69,10.30234429
2014-05-13,9754.43,13367.4709,1293.53,10.33410193
2014-05-14,9754.39,13377.1704,1305.75,10.24481750
2014-05-15,9656.05,13238.4445,1296.08,10.21421868
2014-05-16,9629.1,13189.9412,1292.97,10.20127395
2014-05-19,9659.39,13242.0578,1292.73,10.24348298
2014-05-20,9639.08,13204.5757,1293.97,10.20470003
2014-05-21,9697.87,13271.5351,1291.74,10.27415354
2014-05-22,9720.91,13274.8747,1294,10.25879034
2014-05-23,9768.01,13313.7976,1292.62,10.29985427
2014-05-26,9892.82,13496.7743,1292.65,10.44116685
2014-05-27,9940.82,13552.3199,1264.79,10.71507516
2014-05-28,9939.17,13509.3199,1258.06,10.73821588
2014-05-29,9938.9,13518.8918,1255.4,10.76859310
2014-05-30,9943.27,13553.6713,1250.55,10.83816828
2014-06-02,9950.12,13530.1732,1243.57,10.88010581
2014-06-03,9919.74,13516.6377,1244.85,10.85804533
2014-06-04,9926.67,13500.2712,1243.84,10.85370401
2014-06-05,9947.83,13591.7201,1253.53,10.84275616
2014-06-06,9987.19,13626.5220,1252.61,10.87850331
2014-06-09,10008.63,13603.7299,1252.16,10.86421056
2014-06-10,10028.8,13583.0067,1259.51,10.78435798
2014-06-11,9949.81,13466.0729,1260.74,10.68108639
2014-06-12,9938.7,13466.9385,1273.16,10.57756959
2014-06-13,9912.87,13421.0347,1276.62,10.51294410
2014-06-16,9883.98,13413.5493,1271.82,10.54673559
2014-06-17,9920.32,13438.0655,1270.38,10.57798885
2014-06-18,9930.33,13492.3394,1277.61,10.56060877
2014-06-19,10004,13611.4424,1320,10.31169879
2014-06-20,9987.24,13579.6502,1313.97,10.33482517
2014-06-23,9920.92,13495.4275,1317.18,10.24569723
2014-06-24,9938.08,13518.7702,1318.19,10.25555514
2014-06-25,9867.75,13450.7300,1319.15,10.19651292
2014-06-26,9804.9,13346.4299,1316.35,10.13896751
2014-06-27,9815.17,13394.7625,1315.78,10.18009280
2014-06-30,9833.07,13464.4228,1327.06,10.14605425
2014-07-01,9902.41,13544.5164,1326.33,10.21202596
2014-07-02,9911.27,13535.8214,1326.7,10.20262413
2014-07-03,10029.43,13649.0513,1319.45,10.34450058
2014-07-04,10009.08,13605.3424,1320.16,10.30582842
2014-07-07,9906.07,13477.2082,1319.62,10.21294633
2014-07-08,9772.67,13301.5811,1318.92,10.08520694
2014-07-09,9808.2,13379.3656,1327.7,10.07709996
2014-07-10,9659.13,13142.2123,1335.61,9.83985765
2014-07-11,9666.34,13153.9555,1337.48,9.83488013
2014-07-14,9783.01,13325.4379,1306.92,10.19606244
2014-07-15,9719.41,13187.2955,1293.97,10.19134562
2014-07-16,9859.27,13334.6627,1299.03,10.26509216
2014-07-17,9753.88,13193.0981,1319.1,10.00159055
2014-07-18,9720.02,13145.3550,1310.42,10.03140600
2014-07-21,9612.05,12998.3752,1312.41,9.90420312
2014-07-22,9734.33,13108.2488,1306.28,10.03479252
2014-07-23,9753.56,13130.2425,1304.54,10.06503631
2014-07-24,9794.06,13185.7430,1293.42,10.19447896
2014-07-25,9644.01,12952.8698,1307.01,9.91030660
2014-07-28,9598.17,12898.9807,1303.83,9.89314609
2014-07-29,9653.63,12944.5525,1299.11,9.96416968
2014-07-30,9593.68,12849.7750,1296.02,9.91479683
2014-07-31,9407.48,12594.7342,1282.59,9.81976643
2014-08-01,9210.08,12361.7694,1292.72,9.56260395
2014-08-04,9154.14,12286.6867,1288.11,9.53853841
2014-08-05,9189.74,12288.5203,1288.55,9.53670430
2014-08-06,9130.04,12219.6455,1305.65,9.35905146
2014-08-07,9038.97,12077.8717,1312.27,9.20380083
2014-08-08,9009.32,12083.3000,1311.48,9.21348399
2014-08-11,9180.74,12288.4205,1308.36,9.39223187
2014-08-12,9069.47,12123.1605,1309.3,9.25926873
2014-08-13,9198.88,12292.4633,1312.55,9.36532958
2014-08-14,9225.1,12328.4236,1313.46,9.38621933
2014-08-15,9092.6,12181.3562,1304.03,9.34131594
2014-08-18,9245.33,12352.6854,1298.15,9.51560714
2014-08-19,9334.28,12431.3941,1295.47,9.59604939
2014-08-20,9314.57,12348.3254,1291.63,9.56026528
2014-08-21,9401.53,12487.1121,1276.64,9.78123210
2014-08-22,9339.17,12367.8628,1280.37,9.65960061
2014-08-25,9510.14,12544.8257,1276.52,9.82736320
2014-08-26,9588.15,12626.6347,1280.95,9.85724246
2014-08-27,9569.71,12625.3184,1282.52,9.84414933
2014-08-28,9462.56,12474.4928,1289.55,9.67352398
2014-08-29,9470.17,12442.8564,1287.12,9.66720769
2014-09-01,9479.03,12444.0706,1286.72,9.67115657
2014-09-02,9507.02,12485.5694,1265.3,9.86767515
2014-09-03,9626.49,12656.9091,1268.95,9.97431660
2014-09-04,9724.26,12578.3303,1261.71,9.96927211
2014-09-05,9747.02,12623.3656,1268.49,9.95149004
2014-09-08,9758.03,12586.8829,1255.31,10.02691200
2014-09-09,9710.7,12565.6458,1255.11,10.01158926
2014-09-10,9700.17,12528.7396,1249.45,10.02740372
2014-09-11,9691.28,12524.0411,1240.89,10.09278916
2014-09-12,9651.13,12496.2831,1230.42,10.15611183
2014-09-15,9659.63,12499.5612,1233.16,10.13620392
2014-09-16,9632.93,12481.3874,1235.53,10.10205127
2014-09-17,9661.5,12410.1967,1223.16,10.14601258
2014-09-18,9798.13,12655.2647,1224.99,10.33091267
2014-09-19,9799.26,12578.3301,1217.64,10.33008946
2014-09-22,9749.54,12524.2591,1214.93,10.30862608
2014-09-23,9595.03,12327.6945,1223.1,10.07905694
2014-09-24,9661.97,12346.0653,1217,10.14467154
2014-09-25,9510.01,12126.2138,1221.31,9.92885815
2014-09-26,9490.55,12036.8646,1217.46,9.88686656
2014-09-29,9422.91,11956.7305,1215.75,9.83485955
2014-09-30,9474.3,11966.0409,1208.09,9.90492505
2014-10-01,9382.03,11838.2455,1213.54,9.75513412
2014-10-02,9195.68,11650.0070,1214.33,9.59377351
2014-10-06,9209.51,11652.7930,1206.92,9.65498376
2014-10-07,9086.21,11507.6850,1208.87,9.51937344
2014-10-08,8995.33,11450.1556,1221.03,9.37745637
2014-10-09,9005.02,11426.4699,1224.23,9.33359735
2014-10-10,8788.81,11085.3261,1223.1,9.06330313
2014-10-13,8812.43,11227.9171,1235.74,9.08598659
2014-10-14,8825.21,11170.9508,1232.68,9.06232827
2014-10-15,8571.95,10984.9539,1241.88,8.84542301
2014-10-16,8582.9,10988.6869,1238.68,8.87128788
2014-10-17,8850.27,11292.9445,1237.64,9.12457946
2014-10-20,8717.76,11153.5021,1246.61,8.94706616
2014-10-21,8886.96,11296.2149,1248.39,9.04862652
2014-10-22,8940.14,11304.8070,1241,9.10943355
2014-10-23,9047.31,11440.3235,1231.57,9.28921904
2014-10-24,8987.8,11384.8463,1230.93,9.24897944
2014-10-27,8902.61,11302.7537,1226,9.21921179
2014-10-28,9068.19,11549.2468,1227.94,9.40538364
2014-10-29,9082.81,11477.9470,1212.79,9.46408446
2014-10-30,9114.84,11489.2558,1199.53,9.57813128
2014-10-31,9326.87,11680.0393,1171.85,9.96717950
2014-11-03,9251.7,11555.3733,1165.47,9.91477541
2014-11-04,9166.47,11505.7531,1168.1,9.84997273
2014-11-05,9315.48,11621.0613,1140.26,10.19158902
2014-11-06,9377.41,11608.2958,1141.69,10.16764256
2014-11-07,9291.83,11570.1867,1174.92,9.84763790
2014-11-10,9351.87,11618.7633,1151.33,10.09160127
2014-11-11,9369.03,11685.0542,1164.2,10.03698180
2014-11-12,9210.96,11447.3811,1162.32,9.84873450
2014-11-13,9248.51,11537.5162,1162.15,9.92773414
2014-11-14,9252.94,11590.2326,1190.73,9.73372019
2014-11-17,9306.35,11585.4751,1186.42,9.76507065
2014-11-18,9456.53,11850.9234,1196.98,9.90068622
2014-11-19,9472.8,11883.6276,1182.6,10.04872958
2014-11-20,9483.97,11894.7952,1193.68,9.96481065
2014-11-21,9732.55,12056.6829,1200.86,10.04004042
2014-11-24,9785.54,12170.2761,1198.24,10.15679338
2014-11-25,9861.21,12298.9011,1200.99,10.24063574
2014-11-26,9915.56,12399.4078,1198.2,10.34836236
2014-11-27,9974.87,12426.6930,1190.15,10.44128307
2014-11-28,9980.85,12419.1717,1168.85,10.62512012
2014-12-01,9963.51,12426.4897,1211.35,10.25838087
2014-12-02,9934.08,12300.3779,1197.79,10.26922737
2014-12-03,9971.79,12271.2848,1209.09,10.14919053
2014-12-04,9851.35,12193.0159,1205.41,10.11524369
2014-12-05,10087.12,12394.0443,1191.45,10.40248801
2014-12-08,10014.99,12333.4602,1203.16,10.25088948
2014-12-09,9793.71,12121.6749,1230.94,9.84749449
2014-12-10,9799.73,12195.7640,1224.89,9.95661977
2014-12-11,9862.53,12234.4685,1226.93,9.97161082
2014-12-12,9594.73,11948.3173,1221.48,9.78183619
2014-12-15,9334.01,11615.2420,1193.06,9.73567301
2014-12-16,9563.89,11964.4264,1194.7,10.01458641
2014-12-17,9544.43,11768.2822,1188.66,9.90046118
2014-12-18,9811.06,12053.8683,1198.01,10.06157571
2014-12-19,9786.96,11964.5586,1194.7,10.01469708
2014-12-22,9865.76,12062.8648,1176.11,10.25657868
2014-12-23,9922.11,12077.1923,1176.37,10.26649123
2014-12-29,9927.13,12067.4192,1183.17,10.19922685
2014-12-30,9805.55,11920.6071,1200.3,9.93135644
2015-01-02,9764.73,11720.6054,1187.4,9.87081474
2015-01-05,9473.16,11303.3745,1204.54,9.38397605
2015-01-06,9469.66,11241.4334,1218.53,9.22540552
2015-01-07,9518.18,11262.8624,1211.19,9.29900544
2015-01-08,9837.61,11597.5584,1208.76,9.59459151
2015-01-09,9648.5,11426.7185,1220.73,9.36056175
2015-01-12,9781.9,11571.0095,1233.16,9.38321833
2015-01-13,9941,11705.5275,1230.68,9.51143067
2015-01-14,9817.08,11572.3739,1228.61,9.41907839
2015-01-15,10032.61,11663.9124,1262.38,9.23962071
2015-01-16,10167.77,11759.0260,1275.25,9.22095746
2015-01-19,10242.35,11884.1987,1276.68,9.30867461
2015-01-20,10257.13,11851.0880,1293.87,9.15941169
2015-01-21,10299.23,11958.4360,1292.62,9.25131590
2015-01-22,10435.62,11863.2128,1302,9.11153058
2015-01-23,10649.58,11939.2441,1293.82,9.22790198
2015-01-26,10798.33,12131.9238,1281.03,9.47044469
2015-01-27,10628.58,12084.6955,1292.35,9.35094631
2015-01-28,10710.97,12076.6187,1283.14,9.41177009
2015-01-29,10737.87,12162.7853,1258.1,9.66758235
2015-01-30,10694.32,12082.4427,1283.8,9.41146809
2015-02-02,10828.01,12272.4665,1273.67,9.63551511
2015-02-03,10890.95,12484.2960,1260.23,9.90636311
2015-02-04,10911.32,12365.7990,1268.82,9.74590482
2015-02-05,10905.41,12515.0485,1264.28,9.89895317
2015-02-06,10846.39,12275.9442,1235.26,9.93794359
2015-02-09,10663.51,12075.3587,1238.62,9.74904226
2015-02-10,10753.83,12167.9586,1233.4,9.86537915
2015-02-11,10752.11,12182.1406,1217.88,10.00274299
2015-02-12,10919.65,12448.4010,1221.99,10.18699089
2015-02-13,10963.4,12498.2760,1228.44,10.17410374
2015-02-16,10923.23,12392.4044,1230.7,10.06939501
2015-02-17,10895.62,12429.7233,1209.22,10.27912480
2015-02-18,10961,12496.6361,1212.79,10.30403953
2015-02-19,11001.94,12501.5044,1206.82,10.35904644
2015-02-20,11050.64,12577.8384,1201.11,10.47184558
2015-02-23,11130.92,12616.8978,1201.34,10.50235389
2015-02-24,11205.74,12705.0680,1200.65,10.58182485
2015-02-25,11210.27,12738.2298,1203.86,10.58115545
2015-02-26,11327.19,12679.6565,1209.08,10.48702856
2015-02-27,11401.66,12757.3174,1211.57,10.52957516
2015-03-02,11410.36,12754.5004,1206.38,10.57253967
2015-03-03,11280.36,12610.3144,1203.86,10.47490110
2015-03-04,11390.38,12619.4020,1200.59,10.51100043
2015-03-05,11504.01,12688.9230,1197.91,10.59255122
2015-03-06,11550.97,12531.6474,1165.53,10.75188743
2015-03-09,11582.11,12561.9565,1166.98,10.76450025
2015-03-10,11500.38,12288.1560,1161.4,10.58046843
2015-03-11,11805.99,12455.3194,1155.37,10.78037291
2015-03-12,11799.39,12532.1321,1153.76,10.86199220
2015-03-13,11901.61,12488.3594,1157.34,10.79057094
2015-03-16,12167.72,12860.0633,1154.31,11.14090952
2015-03-17,11980.85,12690.1163,1149.49,11.03977966
2015-03-18,11922.77,12904.0140,1167.99,11.04805176
2015-03-19,11899.4,12695.4699,1171.35,10.83832318
2015-03-20,12039.37,13029.0062,1182.55,11.01772121
2015-03-23,11895.84,13036.6511,1190.08,10.95443252
2015-03-24,12005.69,13103.0101,1193.14,10.98195523
2015-03-25,11865.32,13010.3234,1195.4,10.88365683
2015-03-26,11843.68,12885.9238,1204.16,10.70117247
2015-03-27,11868.33,12923.4245,1198.78,10.78048060
2015-03-30,12086.01,13083.1058,1186.02,11.03110051
2015-03-31,11966.17,12852.3846,1183.38,10.86074173
2015-04-01,12001.38,12921.8858,1204.26,10.73014619
2015-04-02,11967.39,13020.5203,1202.86,10.82463489
2015-04-07,12123.52,13106.7375,1208.66,10.84402352
2015-04-08,12035.86,12977.0643,1202.86,10.78850760
2015-04-09,12166.44,12971.8583,1194.76,10.85729212
2015-04-10,12374.73,13124.6386,1208.56,10.85973277
2015-04-13,12338.73,13040.8037,1199.1,10.87549307
2015-04-14,12227.6,13028.5078,1192.71,10.92344979
2015-04-15,12231.34,13061.8480,1202.32,10.86386984
2015-04-16,11998.86,12916.7728,1198.7,10.77565095
2015-04-17,11688.7,12644.8357,1204.81,10.49529441
2015-04-20,11891.91,12770.7221,1196.42,10.67411289
2015-04-21,11939.58,12820.7210,1202.71,10.65986065
2015-04-22,11867.37,12724.1941,1187.61,10.71411837
2015-04-23,11723.58,12687.2583,1194.1,10.62495459
2015-04-24,11810.85,12833.6696,1178.99,10.88530828
2015-04-27,12039.16,13103.4217,1202.14,10.90007964
2015-04-28,11811.66,12964.4780,1212.19,10.69508742
2015-04-29,11432.72,12707.4683,1204.93,10.54622947
2015-04-30,11454.38,12844.9417,1184.5,10.84418888
2015-05-04,11619.85,12954.9708,1188.57,10.89962793
2015-05-05,11327.68,12670.0101,1193.51,10.61575528
2015-05-06,11350.15,12874.4751,1192,10.80073418
2015-05-07,11407.97,12837.3886,1184.92,10.83397077
2015-05-08,11709.73,13124.2654,1188.37,11.04392183
2015-05-11,11673.35,13018.1199,1184.25,10.99271262
2015-05-12,11472.41,12874.3385,1194.1,10.78162507
2015-05-13,11351.46,12883.9071,1215.33,10.60115944
2015-05-14,11559.82,13186.2867,1221.6,10.79427527
2015-05-15,11447.03,13104.5599,1225.13,10.69646482
2015-05-18,11594.28,13117.7684,1225.89,10.70060804
2015-05-19,11853.33,13211.7216,1208.48,10.93251160
2015-05-20,11848.47,13142.3229,1209.92,10.86214206
2015-05-21,11864.59,13179.1866,1206.92,10.91968529
2015-05-22,11815.01,13008.3260,1205.67,10.78929227
2015-05-26,11625.13,12640.0038,1187.99,10.63982344
2015-05-27,11771.13,12830.5317,1188.32,10.79720252
2015-05-28,11677.57,12798.6167,1188.61,10.76771752
2015-05-29,11413.82,12532.3744,1190.22,10.52946040
2015-06-01,11436.05,12490.4538,1189.6,10.49970899
2015-06-02,11328.8,12632.7449,1193.44,10.58515290
2015-06-03,11419.62,12867.6278,1185.82,10.85124877
2015-06-04,11340.6,12728.6894,1177.01,10.81442761
2015-06-05,11197.15,12443.3928,1171.2,10.62448155
2015-06-08,11064.92,12481.2298,1174.09,10.63055623
2015-06-09,11001.29,12405.0546,1176.76,10.54170315
2015-06-10,11265.39,12751.2949,1185.95,10.75196673
2015-06-11,11332.78,12735.7782,1182.43,10.77085169
2015-06-12,11196.49,12600.5298,1181.35,10.66621225
2015-06-15,10984.97,12393.2432,1186.57,10.44459505
2015-06-16,11044.01,12418.9892,1181.94,10.50729246
2015-06-17,10978.01,12449.0633,1185.34,10.50252530
2015-06-18,11100.3,12619.9311,1202,10.49911071
2015-06-19,11040.1,12524.9935,1201.19,10.42715428
2015-06-22,11460.5,12996.2070,1186.1,10.95709215
2015-06-23,11542.54,12889.5544,1178.35,10.93864677
2015-06-24,11471.26,12852.3997,1175.34,10.93504833
2015-06-25,11473.13,12851.0529,1173.29,10.95300643
2015-06-26,11492.43,12838.1936,1174.78,10.92816830
2015-06-29,11083.2,12447.5419,1180.23,10.54670862
2015-06-30,10944.97,12196.5273,1172.36,10.40339769
2015-07-01,11180.5,12358.9247,1169.19,10.57050154
2015-07-02,11099.35,12305.8493,1166.65,10.54802155
2015-07-03,11058.39,12282.5538,1168.83,10.50841763
2015-07-06,10890.63,12040.6805,1170.24,10.28906936
2015-07-07,10676.78,11741.2550,1155.25,10.16338885
2015-07-08,10747.3,11901.5600,1158.87,10.26996990
2015-07-09,10996.41,12146.6345,1159.88,10.47231997
2015-07-10,11315.63,12612.4012,1162.78,10.84676482
2015-07-13,11484.38,12638.5602,1157.83,10.91573045
2015-07-14,11516.9,12677.8035,1156.09,10.96610430
2015-07-15,11539.66,12631.3118,1149.12,10.99216082
2015-07-16,11716.76,12743.1482,1145.8,11.12161649
2015-07-17,11673.42,12659.8240,1134.11,11.16278314
2015-07-20,11735.72,12700.3962,1097.51,11.57200953
2015-07-21,11604.8,12694.4907,1101.78,11.52180174
2015-07-22,11520.67,12590.9402,1094.78,11.50088624
2015-07-23,11512.11,12643.7504,1091.01,11.58903256
2015-07-24,11347.45,12457.2306,1098.97,11.33536913
2015-07-27,11056.4,12263.7589,1094.23,11.20766099
2015-07-28,11173.91,12360.5792,1095.85,11.27944449
2015-07-29,11211.85,12308.3689,1096.68,11.22330026
2015-07-30,11257.15,12306.3164,1088.64,11.30430297
2015-07-31,11308.99,12417.2710,1095.23,11.33759212
2015-08-03,11443.72,12534.3065,1086.78,11.53343502
2015-08-04,11456.07,12475.6602,1088.13,11.46522955
2015-08-05,11636.3,12683.5670,1085.67,11.68270929
2015-08-06,11585.1,12656.7218,1089.98,11.61188439
2015-08-07,11490.83,12593.9497,1092.48,11.52785376
2015-08-10,11604.78,12784.9861,1104.85,11.57169401
2015-08-11,11293.65,12471.5777,1109.23,11.24345509
2015-08-12,10924.61,12188.5874,1125.29,10.83150777
2015-08-13,11014.63,12285.7183,1115.49,11.01374132
2015-08-14,10985.14,12203.3920,1115.41,10.94072317
2015-08-17,10940.33,12120.7916,1117.51,10.84624890
2015-08-18,10915.92,12036.9850,1117.87,10.76778604
2015-08-19,10682.15,11879.6190,1133.85,10.47724039
2015-08-20,10432.19,11719.5222,1153.27,10.16199350
2015-08-21,10124.52,11508.5419,1159.56,9.92492142
2015-08-24,9648.43,11170.9523,1155.39,9.66855543
2015-08-25,10128.12,11667.5942,1140.72,10.22827183
2015-08-26,9997.43,11311.0923,1124.88,10.05537684
2015-08-27,10315.62,11601.9778,1125.34,10.30975333
2015-08-28,10298.53,11521.9954,1134.33,10.15753384
